content_quality,user_toxicity,moderation_pressure,engagement,strictness,threshold,next_content_quality,next_user_toxicity,next_moderation_pressure,next_engagement
0.45280681342105666,0.8088950596967366,0.350560290951903,0.8532140009547731,0.7159948424788887,0.3294926164981059,0.41535751264223064,0.6475011076101611,0.5287247809468578,0.5334375677759814
0.8605199316568319,0.19243820172538856,0.03165829520588513,0.7312739220454765,0.6596097686137551,0.28301185545068086,1.0,0.08346759837686318,0.06274387710847196,0.5629813973935213
0.7507571639129932,0.12210370084333658,0.02962336304788296,0.3524009871997476,0.31666580100965935,0.46338285242338173,0.9433986799306048,0.14675107926818828,0.09989999278006614,0.36964734652625064
0.3267307798696156,0.5421723086035862,0.23141090341816256,0.3864282617681768,0.6507999206122931,0.23491615730506618,0.3592530277529018,0.45772589331418395,0.3671998973557754,0.15259383974131302
0.45250546888390436,0.6346670767426288,0.33758262391936217,0.9382727120140548,0.628157901374185,0.36796033816756574,0.47369742841373996,0.5105882006510915,0.44138596995839974,0.6972603459784366
0.8567320624003704,0.11134244109903933,0.032524949446337256,0.38277308126894605,0.13817290215331904,0.5396223262964459,1.0,0.21258976928846957,0.14056384135161665,0.4914181419724787
0.37626080387933314,0.7872005680472304,0.3469707011955611,0.3980557859100452,0.4787774166244526,0.3039211219460091,0.34699561976619603,0.7783656692941552,0.6058076820547176,0.2012269639883728
0.4579952535372484,0.7139204110956816,0.3947569696374234,0.8500906805597338,0.53150195872005,0.6103782616388846,0.48643448243080906,0.5508679312080977,0.488423546579828,0.6415556189805725
0.7599529847786735,0.06998915614206028,0.01572889822794213,0.30349010424950096,0.8521841931399661,0.5452845067255274,0.8895161461506803,0.0,0.006291559291176852,0.06340017645110588
0.39655976435143153,0.7204282942001329,0.38356700573651087,0.8740608864214063,0.6007517360812582,0.6922561062627609,0.4314869741212978,0.4830748100462736,0.4432716883223685,0.6295993595407506
0.725678361697382,0.110379913064286,0.03196346909989461,0.3442495233593333,0.11861754858866069,0.6886810895533615,0.9528337675527263,0.16373694808974498,0.11102755649380483,0.46286476645214575
0.8975640042867877,0.19799574313134985,0.08980328467927391,0.7764717755826901,0.13134906134051702,0.4507676190293473,1.0,0.3388792587153008,0.23924886910089005,0.8711980962861616
0.7585502494538965,0.17199094799015152,0.116513987266749,0.7873646802561631,0.8924041136005386,0.44757060614685595,0.8800694267337887,0.0,0.046605594906699604,0.5067644338578635
0.5492141033936662,0.5472547374165588,0.32717944491415485,0.8590246252749774,0.2908774878322722,0.6079068679401476,0.6321689565648707,0.5295654975411366,0.4486110764903438,0.8041349338755295
0.35920846472287044,0.6261623055972466,0.35962785699732724,0.40121465090732256,0.7611659728861934,0.3920297606183671,0.38318002486017655,0.4126508176181838,0.39144163336984117,0.09539920334477656
0.43920418897325963,0.5875474752406316,0.39500978752036614,0.37997951042689304,0.49442052621744403,0.2499706467171558,0.46304801348278,0.5909069008233028,0.5125480555021281,0.21525975227004474
0.749699130925015,0.1392905693606134,0.1092284193784535,0.8079055436750033,0.7332632349806788,0.6737708856767324,0.9030464839288792,0.0,0.0436913677513814,0.6134158123125413
0.8162259158187278,0.28376466248341103,0.16668554290299928,0.7944492147138577,0.7934949642486732,0.7030884582583912,0.9575269229689931,0.0,0.06667421716119971,0.5409488000928389
0.45666965930974396,0.7203822727527467,0.4038182159478973,0.8779554601307263,0.1650790245135198,0.25090262845111516,0.4473617124077834,0.9209738066641888,0.7141115703776721,0.8513394933234171
0.5060692463180302,0.6237485251621939,0.3347963274091959,0.3682631214729357,0.826154965078837,0.5551332432927707,0.5490375786629278,0.3060022487977835,0.31751988024234845,0.030435933901078432
0.7140777889373782,0.08932764241440765,0.11843163205468143,0.3155453782799002,0.439377607397581,0.7438126310568416,0.926202267457862,0.0,0.04737265282187258,0.27799104609822817
0.24135363815736657,0.5577822825049003,0.18314577277197402,0.5443747209685762,0.6927790887285347,0.6603169118651431,0.31940140105514303,0.2779880645217222,0.24005114782182294,0.2864287201033288
0.5271138225980915,0.677086310146404,0.34298680537978915,0.44926864838004055,0.39989646361896325,0.3714272517691165,0.540561270494085,0.6885775312673794,0.5503412409123433,0.31390315454127815
0.6217829009269653,0.15713629416469163,0.10852281337380287,0.20516263899085385,0.13472062663853823,0.7547859981341578,0.842521919920886,0.17438951892790555,0.1480428367062645,0.3063750668386464
0.7548838049274416,0.06134951080722668,0.05557466996588582,0.3012255087129471,0.60351891050821,0.6174492133907703,0.9341800228257996,0.0,0.022229867986354332,0.18719615129739675
0.5436754672549553,0.529830002299217,0.23488476708712921,0.385671674128292,0.18540485274870752,0.401396038878178,0.6091858941755974,0.6580286750987212,0.4887711118940844,0.38700324729409485
0.48422760417458965,0.5644942044482067,0.19174053597430257,0.9016300202008988,0.1621877095719879,0.7846368845997,0.5857920148006518,0.553326824865134,0.4086923093088014,0.9076373245252635
0.7252553286217359,0.09752602236084011,0.0,0.26773388954012567,0.5822255056186388,0.36257458550907795,0.9078619620622006,0.003160884786025664,0.0018965308716153984,0.15711593225863824
0.7339883396489679,0.2915729382927177,0.12232768654112361,0.8089720060360643,0.8898209034519556,0.2902501346621169,0.8435500562515676,0.04158034235669761,0.07387928003046801,0.505746966651543
0.7692107077616145,0.2718091734038883,0.1975302972887567,0.7629333456005108,0.1508094636720011,0.22209312058159483,0.8913029409367994,0.49248624696804977,0.37450386709633254,0.8331667790837326
0.38913713359111446,0.5944515041702326,0.3123431666016985,0.4259389308999694,0.8997741386289045,0.7979821022443434,0.4685640518367878,0.13539418009515258,0.20617377469777093,0.057161560751470636
0.8798071471950817,0.23005269721057683,0.18282486787069802,0.7177862409916026,0.2928678658637055,0.323027197103915,1.0,0.3251210988507876,0.26820260645875177,0.7253417686176344
0.806014781585595,0.22572194170293747,0.05662886625957527,0.7855807439044444,0.5945025923663166,0.4148976308197043,0.956195862925752,0.10306133395526576,0.08448834687698956,0.6431850593806987
0.7499182016677951,0.07869838307177902,0.03477088850339764,0.363773162432681,0.34622179181683954,0.6898314411278375,0.9806738433044271,0.0,0.013908355401359058,0.37492258990990546
0.8013289923276039,0.10830440662540756,0.04069748141625626,0.24898083763689224,0.12302614105067118,0.6530823534041714,1.0,0.1732557806333363,0.12023246094650428,0.36580688578647513
0.8574811539416541,0.2262605856345474,0.1532629055976452,0.7616732898240122,0.8843701800739023,0.5648527097251312,0.9806071179268736,0.0,0.061305162239058075,0.4742360826601515
0.3816741487334225,0.4960767822239899,0.28391550390179304,0.836529658277772,0.5111915913278486,0.670191807644686,0.4830502991570309,0.32128510436940627,0.30633726418236096,0.6817185061690497
0.761003716440181,0.0058058255383053176,0.035189552205315035,0.34843142423136725,0.467477446356938,0.7052548490112258,0.9675082271687935,0.0,0.014075820882126014,0.3135315359452372
0.7859307446724457,0.11676534019024962,0.07853863644940366,0.7496900430163064,0.36300128823000655,0.5800405125900355,0.9932459783615749,0.06694836221623149,0.07158447190950035,0.7448363308632533
0.7742547055806638,0.0,0.0,0.4170987601256498,0.4202403911282251,0.6186005442181591,0.9902066273550187,0.0,0.0,0.40760382130065476
0.7243066541331653,0.047039323905552426,0.07127677797783813,0.2968660451363414,0.6340461908168218,0.3033919227209779,0.897497415969801,0.0,0.028510711191135255,0.17043508494682003
0.5616106654019749,0.6471276014500296,0.2584836344379148,0.7859854435882372,0.12544374518813212,0.5292291855244453,0.6084710123261368,0.7601696801273721,0.5594952618515892,0.7938380507041652
0.7282955565383739,0.19042335880433536,0.0,0.7528737001512148,0.6523158629034922,0.22358728390465937,0.8649527057075626,0.10959892750037636,0.06575935650022581,0.5886310969386016
0.898212648349745,0.19013891645732384,0.09715272158493106,0.6886973497900949,0.4018287721936581,0.20155701463018794,1.0,0.26841884728905385,0.19991239700740474,0.6497551804018011
0.7807083350021713,0.13787538550236528,0.04014678071894864,0.27347494261947364,0.39637768223310565,0.49071379111461283,0.9703038206405532,0.10376325971665676,0.07831666811757351,0.24771102440244774
0.5192090380632649,0.859711272252081,0.436227356459445,0.8373540347946502,0.21819127352498136,0.279870157152487,0.47557078335826863,1.0,0.774490942583778,0.7563161435817434
0.40286205595678265,0.6968623156304421,0.352405280406098,0.30277314522759285,0.4579298934587638,0.5195703598730139,0.42699320658323636,0.6142762356059783,0.5095278535260261,0.13443573537212256
0.4293666023609466,0.5511230176544467,0.2110097052823176,0.42599214691357296,0.7725679887023449,0.25352259722723375,0.45900104895783367,0.38617318554214636,0.3161077934382148,0.12948354903151116
0.6687141635072564,0.788163975694945,0.4680791947919738,0.8496013679341691,0.16953623046993896,0.5222639250911287,0.6715459172003096,0.8775366673765301,0.7137536783427075,0.8072004575602105
0.7084477230541564,0.8390903496185275,0.47291798342100133,0.7496215989318613,0.3699574670975345,0.7397884382870075,0.7180960814210883,0.7212004940452037,0.6218874897955228,0.5968247954593886
0.6543111209865822,0.14706422890302376,0.07990038837836967,0.30138454658081065,0.2897814333887956,0.26106948357224224,0.8157245616765683,0.2687675754408495,0.19322070061585755,0.3270809841058081
0.47937610410441334,0.4722049582189442,0.243362682123745,0.8898742102239157,0.10424000511808434,0.7850402977670856,0.6098346522684187,0.49564483604125936,0.3947319744742536,0.9433132160210846
0.5500917187624381,0.6022444755201448,0.3386915939286619,0.8549666152714612,0.5572901515759199,0.36798745619617057,0.5824310678184168,0.5206754020961246,0.44788187882913955,0.6558726443794723
0.7045153524925774,0.1319311824918822,0.15141537440538277,0.3107930324094503,0.6657840765155556,0.6606677008657034,0.8713585371894663,0.0,0.06056614976215311,0.15151475765329606
0.38608582714101175,0.7267742665703261,0.28283685278740195,0.9891888711744525,0.14145882945794153,0.40196256691635235,0.39345987861071735,0.8811139421290203,0.6418031063923729,0.9731046031314166
0.6997008156842945,0.8983992127684934,0.39856870283859513,0.8813308033766492,0.17029448899412547,0.28329486406521226,0.6656419178854694,1.0,0.759427481135438,0.8165037163258878
0.8264902088957642,0.27207843103289503,0.09619445274292368,0.6264177749936355,0.3790946132343963,0.7577174865486955,1.0,0.14153466847277907,0.12339858218083691,0.5824547821698584
0.4440258025271728,0.850502511466082,0.36315922989776434,0.8245797022553123,0.841159538871769,0.6329579304507664,0.42800680996400475,0.4926236159627141,0.4408378615367342,0.4338994305262114
0.7440074540317201,0.10568647301064904,0.08225966242835664,0.27027419736378755,0.23092475429256362,0.2985594787585958,0.9235101544937055,0.24770782893167254,0.18152856233034617,0.3336745256153759
0.8326699868957443,0.13544378055256473,0.09812758483719904,0.7362977821384485,0.5706453406360453,0.6097892380502795,1.0,0.0,0.039251033934879616,0.6238863557099129
0.6480937732411073,0.0495956844541298,0.007222168024999465,0.20646040394870718,0.6980875041410008,0.5016322340554875,0.8084762724129071,0.0,0.0028888672099997865,0.04749751498738081
0.7394749420465316,0.1193294672224604,0.062410698543843054,0.7126446055529868,0.28322031273983705,0.5257095863680454,0.9410968459891622,0.13911344503134002,0.10843234643634123,0.7471685557385763
0.5165194380120577,0.7568936674469641,0.3584281900651044,0.8062596643127649,0.7352201514162368,0.5720436535571082,0.5233921731764968,0.48694411517437874,0.435537745130669,0.4872708551152537
0.7739790462216544,0.17915153969782677,0.12561442230594227,0.34850388889568634,0.2145023884387757,0.322726755901678,0.9346707472517322,0.32135940427389015,0.243061411486711,0.40542238673673314
0.5478979825746392,0.7333662105286948,0.34118228532161005,0.9018769972128949,0.1885053895641658,0.7078713750407111,0.5890625766296328,0.7371144267739108,0.5787415701929904,0.8609510603250731
0.7527577938209306,0.22528446048209863,0.26145207664879794,0.24906902759477562,0.42716414166839456,0.6631291883589472,0.9362046754460067,0.10373430013748303,0.16682141074200899,0.19043006466415863
0.5385903321291099,0.7008602949848836,0.3644783635383517,0.23677819205714812,0.37655679480313553,0.30895863008085545,0.5378761433472847,0.7513427660706602,0.5965970050577368,0.10832773565860365
0.3822214458507647,0.6319738412806092,0.28573376684070945,0.7660270358999104,0.5919602105221236,0.747111445305779,0.4504434626928329,0.37795313684502346,0.34106538884329785,0.5436521623827267
0.8722875989808413,0.10646105909876138,0.08951886074431528,0.30546973973024466,0.6573206591015138,0.7534996287063775,1.0,0.0,0.03580754429772611,0.1555171983597355
0.8102485323650375,0.13362125094475466,0.05763716779255415,0.2685064177189609,0.16185685239102982,0.26254817963108573,0.9784308015895208,0.3314878676577025,0.22194758771164314,0.3608537413344951
0.7954886167971895,0.23905366338082265,0.145724465045801,0.8769345550868743,0.41920216309610425,0.2328569832932188,0.9233313125162068,0.2943895722058726,0.23492352934184396,0.8195227408626578
0.830810790848403,0.1684793687985183,0.09654486851376826,0.7042379310001817,0.4316036673629021,0.7181108843677741,1.0,0.022272814633667384,0.05198163618570774,0.654740223559027
0.3710039100258946,0.5704921227936384,0.36869713766128887,0.8332107650354935,0.2796838583519856,0.4714637096796161,0.43083824118231734,0.6140963239106005,0.5159366494108759,0.779270411300773
0.4471688105197841,0.44702356968271917,0.18860098342559195,0.503882614511193,0.3220697381035345,0.33205832844865824,0.5264673442667367,0.5209583954411352,0.3880154306349179,0.4534430315228819
0.39828078294546093,0.7516669308648123,0.36760668252992135,0.8100444714587367,0.8974994014767579,0.5013170061987455,0.3949887564003316,0.41264048749925936,0.39462696551152415,0.4109613845473953
0.7564567676176837,0.11940194101749578,0.04322010341842748,0.8174852313655347,0.3795095992394665,0.4809390970648277,0.9507586849754249,0.0993205426478848,0.07688036695610187,0.8038500435423023
0.7983623364892001,0.17282876144331177,0.09173589210625073,0.7143577108661417,0.7204220933560085,0.4719733008488166,0.9542779178179984,0.0,0.036694356842500296,0.5195809118994752
0.34653215180172436,0.9796032708335276,0.4889054567386711,0.9295858661594077,0.18238518346505242,0.40061768678628934,0.31005511510871386,1.0,0.7955621826954684,0.842472620260176
0.38501220332375385,0.652776476093166,0.26006128724109506,0.4833223877620742,0.4269873368784771,0.21523181339620692,0.3864673313657793,0.710491348607597,0.5303193240609962,0.33927342410420247
0.8111101673103969,0.0,0.0,0.26147388945829486,0.504406303284827,0.5570293878202524,1.0,0.0,0.0,0.21101397345674783
0.7737739866860114,0.22446872806139592,0.14788428553931737,0.6888936095554027,0.17955311420747613,0.3459033145996725,0.9243507037354037,0.3783755336970413,0.2861790344339517,0.7542233068393854
0.6249805319411216,0.742032458718452,0.3181396667875589,0.8362095217199004,0.35919204888543976,0.2521550089702096,0.6054455544243023,0.8256552257991043,0.6226490021944862,0.70820700553349
0.33302208279316,0.8764686934262719,0.39741907626039363,0.7879249384525439,0.4037539265338136,0.5541769655088847,0.30850763209566834,0.8125455513024298,0.6464949612856152,0.6107542365003827
0.7262234727917826,0.15078434725317422,0.13797474719657832,0.2686344729161348,0.7888544159797773,0.3317063150485753,0.868452589595827,0.0,0.05518989887863133,0.04405039547561129
0.445508091319105,0.7399136114352071,0.4251218998184296,0.8481182648787575,0.8156417815152731,0.6799131535683892,0.46881075068644407,0.37856328109868753,0.3971867285865844,0.4923146518340796
0.9139239364094204,0.0607997885598989,0.08325614094776489,0.7934870220114206,0.42204003487758446,0.3308138644964519,1.0,0.07525022183476751,0.07845258947996646,0.7703070468606485
0.3711552620242675,0.7100817422254052,0.3826340538781776,0.7685203507011836,0.5433424020126347,0.5908522330111186,0.39816615927772747,0.5477354078133769,0.4816948662392972,0.5548328012497852
0.4438633140904341,0.7314203732950451,0.33339971855637257,0.8287892217394106,0.3131987146967058,0.6393107470754376,0.4748905174570389,0.6877768456468466,0.546025994810657,0.7259057897320488
0.6665474444462577,0.801437006501813,0.33673965491412144,0.7579562884334177,0.51513416422627,0.22817958006503303,0.6231952088189923,0.8010846759400378,0.6153466675296713,0.54010180501992
0.7573603914684801,0.08887292639144301,0.03820577412854803,0.34122076941287305,0.6772262888975245,0.5662428002047746,0.9219151336889753,0.0,0.015282309651419213,0.18483303968582224
0.7081314656765142,0.6695446361512742,0.34372415790308536,0.8547660403473859,0.2719523028726054,0.2187098810367708,0.7080742144980923,0.8188893020130027,0.6288232443690357,0.7848809616808283
0.7641779035305456,0.08596919919175929,0.0,0.3187292554725489,0.47938984696029574,0.40663023922653996,0.9575949755409966,0.03568319532496583,0.0214099171949795,0.26184049215404914
0.748250575475152,0.1885400317817755,0.1848924437907342,0.2686516471106116,0.2971216265912855,0.6914613906045199,0.9487215002813358,0.13368249958519623,0.15416647726741142,0.28238282745861376
0.8492861358411783,0.1702767725930889,0.18243195053792866,0.7608753952846781,0.1693641694897469,0.7749024758023584,1.0,0.1586972805782974,0.1681911485621499,0.8421379560211868
0.481669851771357,0.6618661959709932,0.3840435905311822,0.5286268613404601,0.7793565212522554,0.3498008053155116,0.4894989591928753,0.4543319610934353,0.4262166128685341,0.20657536152013378
0.8677422586186625,0.2514321315151533,0.10659191488467207,0.757246870739059,0.13533235016808015,0.5529582541819587,1.0,0.3490494197415218,0.2520664177987819,0.8392942693519884
0.8135789418597688,0.13616257120898453,0.12073892827113744,0.6959471729795869,0.8395169563012244,0.7826349470992207,0.9456755505995239,0.0,0.04829557130845498,0.4489561805871778
0.4656883366224343,0.6791649147922791,0.30640115982703575,0.39331236755227333,0.5179476608569352,0.5867279903754934,0.5019872678126711,0.5337051221279207,0.4427835372075667,0.1985055541653499
0.359484007763554,0.7501033343517345,0.4389480086377755,0.797875756288643,0.6798134172230091,0.23921380447936544,0.3295623956510973,0.6465297622261829,0.56349706079082,0.5079483808067916
0.4175421075300113,0.7388591121444182,0.4112326086301853,0.5230161313457147,0.5161344879029856,0.45609023399291865,0.4202925122077764,0.6467423258054594,0.5525384389353498,0.31717706496533826
0.7541141994637712,0.15327401875326757,0.14710438138591278,0.2741355774949814,0.48390049624312714,0.5765032779310222,0.9476343772646512,0.03233240983498242,0.07824119845535457,0.20153052562276436
0.7161145497187478,0.023937756270567725,0.0,0.2866841335738648,0.5180153533076185,0.6393630843107871,0.9125114790572241,0.0,0.0,0.22288890566594202
0.7849819755955686,0.15976065416698376,0.027334729192082532,0.6996942053458252,0.286886200839928,0.22525591378181714,0.9383467649824929,0.2975265681503002,0.18944983256701312,0.7242989740924644
0.7877465190841832,0.15584213774517616,0.1180139354745964,0.7175724071970314,0.5708433831785963,0.789398309048049,0.973577842448464,0.0,0.04720557418983856,0.600982288058698
0.3950536290347567,0.6674819492166604,0.3528614619175327,0.28772779784377017,0.8929349009095813,0.33900302083006606,0.39763070875117484,0.3961198003388852,0.3788164649703442,0.0
0.7261811149515316,0.1298653020732654,0.03987565267270421,0.29358942369524443,0.12938554994129092,0.7743621577899955,0.9575572722655256,0.14248910899249267,0.10144372646457728,0.4029235883099459
0.7252015476836765,0.09159425521873532,0.0,0.2813300365811715,0.7065907805632731,0.6176123708322754,0.8838833915710218,0.0,0.0,0.10971579525578792
0.7456445578318806,0.14727049499885664,0.10781453475948247,0.36891373931678617,0.12789212818705994,0.7369528647367041,0.9673399105368868,0.17575407219193906,0.14857825721895643,0.4755135762234849
0.7693605654757807,0.1806149220032008,0.10703030050095166,0.7642932695362452,0.6241935845112174,0.5305144223654836,0.9445218485735373,0.0,0.042812120200380666,0.6160734928799964
0.30343824001228487,0.5146585960250345,0.22577969151881988,0.40455921644700504,0.8696975780736399,0.26568131603267237,0.34352846756722244,0.28656752276778164,0.2622523902681969,0.0667787082051782
0.5759595585619958,0.05648883789282442,0.04540117149725589,0.36028140389764185,0.3782473663217545,0.6068096915354382,0.8003100852976448,0.0,0.018160468598902357,0.35985995315819974
0.440941341786913,0.6637973270150773,0.33507955150504715,0.5101656713996368,0.29622842580426767,0.2944043958215156,0.4512061026648863,0.7682985132039104,0.5950109285243651,0.42929199309448746
0.7910241090598682,0.1253637015553649,0.12114663029996608,0.3533337344794577,0.5948891025721474,0.6516299837345848,0.9720462885454387,0.0,0.048458652119986435,0.230816442882311
0.5040205928223662,0.5905246626421597,0.2876387635658251,0.42296279301636536,0.1008960891840876,0.5337090410238543,0.568890357168899,0.7165033927221655,0.5449575410596292,0.4544098158958896
0.7887143176215334,0.20017073755892054,0.025615715796994953,0.7908876347938025,0.8849489424219388,0.5790881162100011,0.9117245291371457,0.0,0.010246286318797981,0.5083790160710491
0.37788026682742015,0.6189720883558057,0.2976684024816849,0.5186387412215289,0.4137209691561573,0.30769839405430005,0.40083802822407133,0.6476601492403913,0.5076634505369088,0.38798383897228905
0.7776783192724737,0.2097044996449154,0.05352648485190468,0.8036815874929886,0.15388048117501738,0.549302276105764,0.9576056328881905,0.29765530049759936,0.20000377423932147,0.8848004469764968
0.7706725955739329,0.2955402294229393,0.23404092846424293,0.8051833471262902,0.4068898083244975,0.2393756867444078,0.88259781298989,0.3556560697304777,0.3070100132239838,0.7426303970794537
0.7934480796500503,0.09823798796872481,0.10312244400047063,0.7866061803666536,0.45672216510139874,0.36417599976899956,0.9785433599296847,0.07853428900028575,0.0883695510003597,0.7385975002222094
0.8044476136304851,0.25829568576857004,0.17300294182359965,0.7228697579120861,0.7719577317379775,0.6636936680100828,0.9500560672828895,0.0,0.06920117672943986,0.4852317548893833
